TimeStamp,D1_Commanded_Torque,IVT_Result_I,D2_Motor_Speed,D1_DC_Bus_Voltage
1718626747177.039795,14.7564,-252.642,32.8037,516.334
1718626747186.039063,14.8,-236.358,132.244,515.93
1718626747195.038574,17.5372,-638.763,335.687,515.566
1718626747204.037842,18.3,-1246.45,570.984,514.494
1718626747213.037109,21.1148,-2428.49,729.166,512.122
1718626747222.036621,21.2745,-4062.35,807.232,510.462
1718626747231.035889,21.1,-5298.82,843.437,509.094
1718626747240.035156,22.3507,-5754.78,774.214,509.204
1718626747249.034668,22.7,-6209,566.359,511.243
1718626747258.033936,22.7,-4086.03,291.255,514.379
1718626747267.033203,22.7,-1971.2,92.4245,515.969
1718626747276.032715,17.152,-1055.39,33.6267,516.736
1718626747285.031982,15.1312,-474.937,40.7235,516.129
1718626747294.031250,15,-307.298,102.962,515.834
1718626747303.030762,17.2655,-465.24,260.326,515.163
1718626747312.030029,17.9,-946.633,482.121,514.398
1718626747321.029297,20.3993,-2065.24,667.857,512.659
1718626747330.028809,21.1,-3194.22,763.872,511.9
1718626747339.028076,22.0371,-4403.27,815.81,510.694
1718626747348.027344,22.3,-5612.32,806.221,508.694
1718626747357.026855,22.1438,-5296.94,664.088,510.143
1718626747366.026123,18.5089,-4796.83,415.199,513.61
1718626747375.025391,17.5,-3473.85,180.06,515.001
1718626747384.024902,14.612,-1500.12,62.1396,516.238
1718626747393.024170,13.8,-377.611,45.0242,516.666
1718626747402.023438,13.8,-307.417,70.7552,515.864
1718626747411.022949,13.8,-334.4,171.006,515.634
1718626747420.022217,16.3748,-696.513,360.871,515.566
1718626747429.021484,20.3767,-1058.63,574.17,514.363
1718626747438.020996,21.3,-2453.95,707.22,511.793
1718626747447.020264,22.392,-3975.28,783.514,510.332
1718626747456.019531,22.7,-5047.05,822.727,510.301
1718626747465.019043,22.856,-5896.32,767.128,510.4
1718626747474.018311,22.9,-5395.95,577.187,512.339
1718626747483.017578,20.7168,-3824.93,315.13,514.035
1718626747492.017090,20.1,-2354.39,103.658,515.871
1718626747501.016357,17.4494,-1231.85,23.277,515.865
1718626747510.015625,16.7,-247.317,25.0313,516.102
1718626747519.015137,16.7,-347.597,81.1261,516.266
1718626747528.014404,17.947,-447.875,232.302,516.2
1718626747537.013672,18.3,-1062.66,438.727,514.877
1718626747546.013184,18.3,-1823.11,645.543,512.496
1718626747555.012451,18.3,-2962.74,756.759,511.066
1718626747564.011719,23.5198,-4403.98,810.395,511.535
1718626747573.011230,25.4674,-5515.67,819.989,510.163
1718626747582.010498,25.6,-5971.93,707.475,511.036
1718626747591.009766,23.3413,-6114.16,474.71,514.037
1718626747600.009277,22.7,-3771.59,233.965,514.633
1718626747609.008545,22.7,-1429.08,70.3932,516.403
1718626747618.008057,22.7,-860.287,39.6756,516.999
1718626747627.007324,19.2742,-511.116,65.6943,516.533
1718626747636.006592,18.3,-638.567,149.079,515.933
1718626747645.006104,22.348,-1003.5,320.471,514.432
1718626747654.005371,23.3443,-1796.79,534.798,513.8
1718626747663.004639,23.3,-3124.18,692.732,511.798
1718626747672.004150,25.5569,-4408.82,778.363,510.8
1718626747681.003418,26.2,-5544.08,828.683,508.799
1718626747690.002686,26.2,-6679,797.646,507.933
1718626747699.002197,26.2,-5812.09,624.278,510.268
1718626747708.001465,23.3294,-4945.46,375.558,513.667
1718626747717.000732,18.3495,-3289.18,128.106,515.4
1718626747726.000244,17.1,-1407.43,13.6652,516.167
1718626747734.999512,15.9334,-339.403,5.99919,515.8
1718626747743.998779,15.6,-288.557,53.5913,515.967
1718626747752.998291,15.6,-361.22,204.458,515.267
1718626747761.997559,15.6,-866.6,447.931,514.134
1718626747770.996826,21.4307,-1516.27,668.262,512.201
1718626747779.996338,23.1,-3324.31,789.301,509.801
1718626747788.995605,25.8205,-5132.31,851.974,509.466
1718626747797.994873,26.6,-6221.9,857.344,508.434
1718626747806.994385,26.6,-7105.65,719.124,509.931
1718626747815.993652,22.0153,-6069.32,460.537,513.397
1718626747824.992920,20.7,-3492.83,203.523,515.332
1718626747833.992432,20.7,-1558.59,77.058,515.434
1718626747842.991699,20.7,-913.795,64.6519,515.699
1718626747851.990967,20.3893,-376.468,99.9548,515.367
1718626747860.990479,20.6107,-707.65,209.516,515.499
1718626747869.989746,20.7,-1038.82,399.423,514.968
1718626747878.989014,23.5733,-2159.31,596.104,512.803
1718626747887.988525,24.4,-3379.64,719.551,509.97
1718626747896.987793,26.1081,-4588.87,790.584,508.734
1718626747905.987061,26.6,-5792.52,826.965,508.733
1718626747914.986572,25.6685,-6231.38,762.496,510.529
1718626747923.985840,25.4,-5708.52,567.708,512.398
1718626747932.985107,23.1492,-4832.02,308.447,514.762
1718626747941.984619,18.9301,-2705.88,105.622,515.7
1718626747950.983887,17.9,-576,30.3835,516.032
1718626747959.983154,18.0552,-485.352,34.9607,516.001
1718626747968.982666,18.1,-394.539,100.497,515.368
1718626747977.981934,18.1,-616.105,262.932,515.366
1718626747986.981201,18.1,-1089.57,492.157,515.367
1718626747995.980713,23.9173,-2343.96,685.64,511.446
1718626748004.979980,27.4613,-4228.41,791.833,509.035
1718626748013.979248,28,-5817.28,854.204,509.132
1718626748022.978760,27.8449,-6808.95,852.406,507.706
1718626748031.978027,27.8,-7803,708.491,508.893
1718626748040.977539,25.6292,-5662.31,447.726,513.354
1718626748049.976807,25,-3516.43,191.947,515.233
1718626748058.976074,21.512,-2031.28,68.8395,515.898
1718626748067.975586,20.5,-737.72,58.2872,516.001
1718626748076.974854,21.275,-477.124,92.5465,515.037
1718626748085.974121,22.7398,-739.389,204.577,515.065
1718626748094.973633,23.1,-1292.65,405.332,515.167
1718626748103.972900,26.4315,-2435.56,611.413,512.512
1718626748112.972168,27.4,-3615.12,746.012,510.072
1718626748121.971680,27.4,-5097.34,818.024,509.633
1718626748130.970947,27.4,-6579.52,859.156,508.572
1718626748139.970215,27.5549,-6768.93,782.764,508.398
1718626748148.969727,25.5865,-6791.42,567.205,510.922
1718626748157.968994,25,-5070.68,290.319,513.493
1718626748166.968262,21.7921,-2464.94,95.8553,515.792
1718626748175.967773,20.7,-904.243,43.3477,516.467
1718626748184.967041,21.4741,-668.912,60.5641,515.936
1718626748193.966309,21.7,-579.008,135.629,515.7
1718626748202.965820,22.7836,-1009.27,306.214,514.308
1718626748211.965088,23.1,-1439.52,527.778,512.274
1718626748220.964355,27.5108,-3142.23,703.081,510.805
1718626748229.963867,30.3475,-5010.34,800.711,509.936
1718626748238.963135,30.8,-6425.59,866.079,507.845
1718626748247.962402,30.8,-7708.44,848.576,506.039
1718626748256.961914,30.8,-7407.4,683.927,508.316
1718626748265.961182,30.8,-5817.52,410.632,512.548
1718626748274.960449,30.8,-4147.14,171.91,515.126
1718626748283.959961,23.608,-2187.61,73.5246,516.428
1718626748292.959229,22.8918,-457.527,72.2427,515.939
1718626748301.958496,23.3,-650.112,115.413,515.368
1718626748310.958008,24.1504,-842.701,239.92,515.3
1718626748319.957275,24.4,-1647.84,440.946,513.447
1718626748328.956543,26.7188,-2533.2,635.793,511.904
1718626748337.956055,27.4,-3867.96,757.222,510.607
1718626748346.955322,27.8637,-5569.29,831.011,509.968
1718626748355.954590,28,-6723.5,858.293,508.378
1718626748364.954102,28.3091,-7179.77,767.719,508.394
1718626748373.953369,24.8461,-6980.29,538.753,512.24
1718626748382.952637,23.8,-4415.5,268.744,514.397
1718626748391.952148,20.4784,-1850.64,89.3791,515.327
1718626748400.951416,19.5,-1051.06,40.0324,516.031
1718626748409.950684,19.5,-484.107,56.5132,515.142
1718626748418.950195,19.5,-477.051,146.658,514.468
1718626748427.949463,19.3456,-756.928,340.042,513.871
1718626748436.948730,24.3185,-1570.08,574.65,512.741
1718626748445.948242,25.8,-3065.35,748.189,510.582
1718626748454.947510,25.1824,-4516.18,838.954,509.568
1718626748463.947021,25,-5806.26,887.431,509.368
1718626748472.946289,25.4631,-7104,843.519,508.309
1718626748481.945557,25.6,-6130.72,652.809,510.178
1718626748490.945068,22.1275,-5151.58,372.492,513.514
1718626748499.944336,21.1,-3431.33,141.546,515.194
1718626748508.943604,17.551,-1491.77,57.8296,516.491
1718626748517.943115,16.0371,-378.134,58.9052,516.274
1718626748526.942383,15.9,-323.665,114.18,515.768
1718626748535.941650,17.5968,-463.205,267.415,516.03
1718626748544.941162,18.1,-1002.28,500.673,515.144
1718626748553.940430,18.1,-1638.47,704.488,513.478
1718626748562.939697,18.1,-3107.06,811.858,511.052
1718626748571.939209,22.649,-4575.7,865.036,509.836
1718626748580.938477,22.9978,-5607.31,868.123,508.71
1718626748589.937744,22.7,-6509.13,743.905,510.641
1718626748598.937256,20.0793,-5379.48,497.626,513.153
1718626748607.936523,19.3,-3202.11,233.799,515.383
1718626748616.935791,15.9862,-1650.89,82.3658,516.332
1718626748625.935303,15,-905.218,52.2974,516.07
1718626748634.934570,13.9213,-245.692,74.4413,517.021
1718626748643.933838,13.6,-329.385,177.304,516.941
1718626748652.933350,12.9837,-413.08,383.882,516.139
1718626748661.932617,16.8825,-1096.88,613.656,514.648
1718626748670.931885,18.1,-1861.36,769.751,512.023
1718626748679.931396,19.3322,-3077.55,837.362,510.011
1718626748688.930664,19.7,-4527.33,866.42,510.488
1718626748697.929932,17.7728,-5222.76,818.457,510.143
1718626748706.929443,17.1,-4945.13,623.882,511.676
1718626748715.928711,15.0214,-4317.34,358.21,515.006
1718626748724.927979,3.31523,-2405.9,143.782,516.595
1718626748733.927490,0,-479,57.6314,516.537
1718626748742.926758,0,-323.999,50.2682,516.071
1718626748751.926025,0,-167.739,108.968,515.9
1718626748760.925537,0,149.55,276.921,516.361
1718626748769.924805,0,600.014,508.311,517.456
1718626748778.924072,13.3096,341.137,708.165,516.913
1718626748787.923584,17.3,-504.817,798.618,514.096
1718626748796.922852,21.6076,-1734.62,829.794,511.321
1718626748805.922119,20.285,-3762.45,845.238,510.829
1718626748814.921631,19.5,-5808,770.045,511
1718626748823.920898,18.1158,-4815.9,576.372,512.71
1718626748832.920166,17.7,-3815.09,329.92,513.995
1718626748841.919678,17.7,-2386.27,144.339,515.055
1718626748850.918945,17.7,-899.144,83.7928,516.355
1718626748859.918213,4.09418,-322.645,88.8637,516.077
1718626748868.917725,8.91618,-220.222,142.657,515.569
1718626748877.916992,11.6,-226.688,297.516,515.763
1718626748886.916504,13.5981,-460.202,518.172,514.914
1718626748895.915771,14.2,-932.278,700.54,514.006
1718626748904.915039,18.1185,-2286.45,792.776,511.368
1718626748913.914551,19.3,-3640.67,838.63,510.363
1718626748922.913818,19.4536,-4499.29,847.4,510.237
1718626748931.913086,19.5,-5289.94,755.647,510.297
1718626748940.912598,18.4247,-4803.77,543.447,512.502
1718626748949.911865,15.5656,-3255.43,301.321,514.585
1718626748958.911133,14.8,-1961.7,137.244,514.64
1718626748967.910645,13.2643,-999.207,88.0894,515.122
1718626748976.909912,12.8,-247.639,94.8499,515.763
1718626748985.909180,12.8,-278.922,163.031,515.375
1718626748994.908691,12.8,-310.206,331.243,514.903
1718626749003.907959,12.8,-795.969,555.607,514.406
1718626749012.907227,19.784,-1344.45,732.485,512.953
1718626749021.906738,21.9,-2832.97,819.753,511.578
1718626749030.906006,23.3579,-4606.28,867.874,509.756
1718626749039.905273,23.8,-5696.81,866.596,508.213
1718626749048.904785,23.7233,-6217.49,739.904,509.571
1718626749057.904053,23.7,-6112.9,500.878,513.058
1718626749066.903320,21.3989,-3678.36,244.675,515.384
1718626749075.902832,20.7,-1436.31,93.413,515.9
1718626749084.902100,18.3993,-921.105,64.9021,515.507
1718626749093.901367,19.0803,-405.897,92.9169,515.169
1718626749102.900879,19.5,-638.719,205.004,514.51
1718626749111.900146,21.4934,-975.548,418.926,514.921
1718626749120.899414,22.1,-1912.91,634.377,513.334
1718626749129.898926,22.1,-3352.83,797.872,510.596
1718626749138.898193,22.1,-4858.98,876.768,510.224
1718626749147.897461,28.6143,-6451.85,909.071,508.01
1718626749156.896973,29.9869,-7534.3,842.305,506.7
1718626749165.896240,29.8,-6705.51,630.699,510.369
1718626749174.895508,26.5821,-5876.72,358.549,513.938
1718626749183.895020,25.6,-3745.19,162.13,514.997
1718626749192.894287,23.9913,-1431.48,101.141,514.642
1718626749201.893555,23.5,-737.611,115.99,515.71
1718626749210.893066,25.4147,-897.352,188.205,515.811
1718626749219.892334,26,-1345.51,347.358,514.518
1718626749228.891602,26,-2172.09,561.29,513.411
1718626749237.891113,32.202,-3283.22,734.567,511.725
1718626749246.890381,34.1,-5463.74,839.977,508.317
1718626749255.889648,34.5593,-7644.26,912.191,506.638
1718626749264.889160,34.7,-8629.7,909.677,506.5
1718626749273.888428,34.7,-9600.27,764.901,508.855
1718626749282.887695,34.7,-7502.37,488.398,511.67
1718626749291.887207,32.5573,-4463.68,229.316,513.874
1718626749300.886475,29.8341,-2497.91,99.9082,515.189
1718626749309.885986,29.2,-1435.07,95.274,515.369
1718626749318.885254,29.6131,-888.279,143.077,514.973
1718626749327.884521,29.8,-1434.98,269.133,514.538
1718626749336.884033,34.9248,-2122.61,486.639,513.027
1718626749345.883301,36.5,-4103.74,699.394,510.339
1718626749354.882568,39.4824,-6084.86,841.552,506.489
1718626749363.882080,40.4,-8241.09,937.514,504.02
1718626749372.881348,41.1646,-10451.1,973.881,502.65
1718626749381.880615,41.4,-10532.5,869.973,504.618
1718626749390.880127,41.4,-9484.95,607.115,510.473
1718626749399.879395,37.8074,-7447.71,300.166,513.749
1718626749408.878662,36.7,-4104.27,136.335,514.788
1718626749417.878174,35.3774,-1117.74,108.074,514.382
1718626749426.877441,34.9,-1432.71,160.795,514.392
1718626749435.876709,34.9,-1747.68,280.292,513.947
1718626749444.876221,38.4145,-2912.36,474.335,511.772
1718626749453.875488,39.5,-4088.81,674.038,508.842
1718626749462.874756,41.7152,-5937.26,818.983,506.56
1718626749471.874268,42.4,-8354.34,920.395,505.704
1718626749480.873535,42.0945,-10214,976.799,503.642
1718626749489.872803,42,-11336.2,900.603,503.709
1718626749498.872314,40.7783,-11397.1,664.433,507.823
1718626749507.871582,40.4,-7417.59,357.842,512.375
1718626749516.870850,35.285,-3438.11,141.02,514.191
1718626749525.870361,33.7,-2292.48,79.4342,515.117
1718626749534.869629,33.7,-1188.14,109.609,515.5
1718626749543.868896,32.1736,-1246.95,219.598,514.913
1718626749552.868408,31.7,-1926.17,428.099,513.622
1718626749561.867676,31.7,-3221.03,666.212,512.578
1718626749570.866943,31.7,-5038.43,840.567,509.367
1718626749579.866455,36.125,-6982.86,938.887,506.366
1718626749588.865723,39.4071,-9198.93,995.632,504.622
1718626749597.864990,40,-11060.1,940.968,503.123
1718626749606.864502,37.9406,-9584.22,722.504,507.096
1718626749615.863770,37.3,-8108.34,416.859,513.149
1718626749624.863037,33.1822,-5294.25,187.088,515.621
1718626749633.862549,31.9,-2286.7,116.183,516.095
1718626749642.861816,30.7564,-1047.67,136.099,515.158
1718626749651.861084,30.4,-1313.6,225.194,514.47
1718626749660.860596,33.068,-1943.21,415.771,513.163
1718626749669.859863,36.1866,-3353.25,653.565,511.133
1718626749678.859131,36.9,-5012.54,839.558,507.861
1718626749687.858643,39.8721,-7629.15,949.983,503.831
1718626749696.857910,40.8,-10245.7,1016.32,502.53
1718626749705.857178,40.5071,-11081.6,983.714,501.624
1718626749714.856689,40.4,-11889,766.395,505.72
1718626749723.855957,38.6479,-9199.87,456.583,511.518
1718626749732.855469,34.1391,-4633.8,226.192,514.146
1718626749741.854736,32.9,-2229.76,159.446,514.34
1718626749750.854004,31.7577,-1671.36,183.018,514.33
1718626749759.853516,31.4,-1509.45,259.047,514.14
1718626749768.852783,31.4,-2201.54,419.467,514.13
1718626749777.852051,31.4,-2893.62,631.548,512.835
1718626749786.851563,36.0081,-5064.78,805.127,507.874
1718626749795.850830,37.7,-7260.6,915.558,506.185
1718626749804.850098,40.0595,-9205.71,995.401,503.835
1718626749813.849609,39.5062,-11072.2,997.952,502.66
1718626749822.848877,39.1,-10827,856.325,505.919
1718626749831.848145,36.6145,-8774.24,574.71,510.914
1718626749840.847656,35.7,-6468.01,297.791,513.935
1718626749849.846924,35.7,-3614.34,140.531,514.73
1718626749858.846191,35.7,-1054.13,133.684,514.67
1718626749867.845703,31.2123,-1321.42,197.663,514.08
1718626749876.844971,32.0056,-1588.7,349.043,513.345
1718626749885.844238,32.7,-2701.77,578.34,511.866
1718626749894.843750,36.5021,-3939.42,795.212,507.889
1718626749903.843018,37.7,-6009.53,926.936,506.1
1718626749912.842285,37.7,-8794.09,1018.21,505.256
1718626749921.841797,37.7,-10656.6,1039.91,503.956
1718626749930.841064,38.3081,-11281.2,906.497,504.733
1718626749939.840332,38.5,-10956.4,629.993,510.527
1718626749948.839844,34.2441,-6938.78,353.187,513.884
1718626749957.839111,30.0884,-2921.25,221.18,515.627
1718626749966.838379,29.2,-1957.78,216.813,515.103
1718626749975.837891,29.5039,-1446.61,263.325,514.141
1718626749984.837158,29.6,-1787.74,369.974,513.157
1718626749993.836426,30.1836,-2590.57,562.583,511.987
1718626750002.835938,30.4,-4015.77,762.125,510.368
1718626750011.835205,33.8176,-5976.76,889.484,507.431
1718626750020.834473,34.7481,-7825,976.862,505.292
1718626750029.833984,34.7,-9232.98,1018.61,505.513
1718626750038.833252,33.3334,-10640.9,934.612,506.094
1718626750047.832520,32.9,-8656.44,711.321,509.44
1718626750056.832031,31.154,-6607.87,429.079,512.561
1718626750065.831299,30.6,-4329.36,225.924,514.985
1718626750074.830566,28.9303,-2016.54,169.704,515.382
1718626750083.830078,28.4,-1094.73,195.559,514.906
1718626750092.829346,27.9447,-1373.71,293.554,515.253
1718626750101.828613,31.5178,-1976.99,486.658,512.715
1718626750110.828125,32.7,-3287.77,723.064,511.07
1718626750119.827393,35.431,-4720.43,902.533,506.662
1718626750128.826660,36.3,-7357.21,1007.09,504.753
1718626750137.826172,36.3,-9994.07,1072.9,504.417
1718626750146.825439,36.3,-10842,1025.04,503.259
1718626750155.824951,35.9967,-11421.5,809.368,506.295
1718626750164.824219,31.578,-8934.05,518.507,512.212
1718626750173.823486,30.2,-4774.58,318.53,514.141
1718626750182.822998,26.8643,-2191.4,268.294,513.741
1718626750191.822266,25.8,-1742.72,288.408,514.247
1718626750200.821533,25.8,-1399.04,357.215,514.083
1718626750209.821045,25.8,-2100.52,495.072,512.83
1718626750218.820313,28.5281,-2801.99,673.286,511.718
1718626750227.819580,29.4,-4683.11,826.294,509.719
1718626750236.819092,33.5672,-6588.3,927.018,506.214
1718626750245.818359,33.9909,-8071.13,997.31,506.416
1718626750254.817627,33.7,-9418.88,1018.57,504.133
1718626750263.817139,33.2455,-9645.93,899.243,504.468
1718626750272.816406,33.1,-8351.46,678.794,508.702
1718626750281.815674,31.8642,-6603.78,427.151,513.114
1718626750290.815186,31.4,-3860.73,281.725,514.212
1718626750299.814453,29.1285,-1392.88,264.275,513.548
1718626750308.813721,29.0057,-1689.85,302.652,513.752
1718626750317.813232,29.2,-1986.84,395.572,513.742
1718626750326.812500,32.1521,-2844.48,557.771,512.76
1718626750335.811768,33.1,-3882.1,745.401,510.492
1718626750344.811279,33.1,-5401.59,884.318,507.175
1718626750353.810547,33.1,-7340.48,972.421,506.804
1718626750362.809814,34.008,-8995.16,1033.86,505.686
1718626750371.809326,34.3,-10023.8,999.425,504.8
1718626750380.808594,34.1487,-10692.8,821.558,507.511
1718626750389.807861,30.9986,-7719.48,567.7,511.968
1718626750398.807373,30,-4746.04,371.048,514.116
1718626750407.806641,28.7899,-3243.09,303.387,515.11
1718626750416.805908,28.4,-1964.76,318.933,515.242
1718626750425.805420,27.5292,-1699.31,372.928,514.648
1718626750434.804688,27.2,-2317.89,479.201,513.046
1718626750443.803955,29.468,-3239.89,636.565,512.171
1718626750452.803467,31.4851,-4576.31,790.855,510.681
1718626750461.802734,31.9,-5913.79,898.738,507.321
1718626750470.802002,31.9,-7255.58,976.416,507.383
1718626750479.801514,31.9,-8597.41,1024.56,506.008
1718626750488.800781,31.2199,-9019.03,975.77,505.638
1718626750497.800049,31,-9419.91,814.399,509.516
1718626750506.799561,30.8489,-7844.49,583.413,512.109
1718626750515.798828,30.8,-4539.76,417.548,514.433
1718626750524.798096,28.534,-2768.85,383.442,514.405
1718626750533.797607,29.4616,-2340.92,409.546,513.349
1718626750542.796875,30,-2284.53,456.137,513.422
1718626750551.796143,30.151,-3052.04,533.605,513.149
1718626750560.795654,30.2,-3819.57,630.911,511.548
1718626750569.794922,30.2,-4849.8,741.533,509.255
1718626750578.794434,30.2,-5886.17,830.999,507.692
1718626750587.793701,32.0871,-6745.92,901.418,508.266
1718626750596.792969,32.3981,-7578.35,962.689,506.933
1718626750605.792480,32.3,-8218.14,963.692,505.9
1718626750614.791748,31.319,-8751.23,854.54,508.217
1718626750623.791016,31,-8297.05,661.016,511.559
1718626750632.790527,29.1892,-5646.69,470.12,513.665
1718626750641.789795,28.6,-3166.92,363.898,514.586
1718626750650.789063,26.4878,-2459.58,356.724,515.508
1718626750659.788574,25.8,-1752.22,391.727,514.421
1718626750668.787842,27.1576,-2206.43,452.946,513.857
1718626750677.787109,28.6558,-2841.33,566.45,513.421
1718626750686.786621,29,-3826.05,708.229,511.621
1718626750695.785889,29.3016,-5004.95,830.716,509.257
1718626750704.785156,29.4,-6095.47,909.918,508.657
1718626750713.784668,30.2677,-7064.27,975.483,507.836
1718626750722.783936,30.6,-7953.13,1009,505.693
1718626750731.783203,30.7507,-8518.8,938.176,506.149
1718626750740.782715,28.6898,-9084.48,752.717,509.213
1718626750749.781982,28,-6732.24,536.802,512.042
1718626750758.781250,28,-3923.57,394.837,513.992
1718626750767.780762,28,-2590.41,362.625,513.637
1718626750776.780029,28,-2078.87,388.705,512.137
1718626750785.779297,28,-2127.12,447.666,511.921
1718626750794.778809,25.891,-2669.67,543.914,513.192
1718626750803.778076,25.2,-3303.49,676.449,512.58
1718626750812.777344,26.0666,-4308.09,799.254,510.359
1718626750821.776855,27.3036,-5301.7,885.215,509.051
1718626750830.776123,27.6,-6178.68,947.967,508.158
1718626750839.775391,27.6,-7055.66,997.086,507.351
1718626750848.774902,27.6,-7553.75,980.238,506.972
1718626750857.774170,25.579,-7992.14,854.952,508.953
1718626750866.773438,24.8,-6860.18,640.381,512.024
1718626750875.772949,25.7031,-4337.95,462.143,513.228
1718626750884.772217,22.9149,-2608.05,390.042,514.134
1718626750893.771484,21.9,-1975.96,392.184,513.638
1718626750902.770996,21.1477,-1433.81,425.29,512.972
1718626750911.770264,20.9,-1851.83,489.368,512.515
1718626750920.769531,20.9,-2269.84,597.773,512.3
1718626750929.769043,20.9,-3029.32,733.382,511.595
1718626750938.768311,23.3817,-3842.86,843.606,509.79
1718626750947.767578,24.2,-4762.8,914.169,508.744
1718626750956.767090,23.6737,-5742.4,970.243,508.728
1718626750965.766357,23.5,-6503.14,998.329,508.159
1718626750974.765625,23.5,-6959.86,937.016,507.48
1718626750983.765137,22.4476,-6956.32,777.01,509.35
1718626750992.764404,22.1,-5066.48,576.059,511.653
1718626751001.763916,18.0653,-3176.58,427.71,514.349
1718626751010.763184,16.5,-2027.22,375.114,514.411
1718626751019.762451,13.8702,-897.812,374.122,514.888
1718626751028.761963,12.2487,-704.584,402.609,515.244
1718626751037.761230,12,-821.145,493.176,513.82
1718626751046.760498,2.986,-921.261,648.01,513.676
1718626751055.760010,0,-998.467,808.28,514.512
1718626751064.759277,0,-1063.86,903.315,514.032
1718626751073.758545,0,-1102.56,927.92,514.112
1718626751082.758057,9.91182,-1205.03,928.36,514.272
1718626751091.757324,13.2,-2000.83,921.603,512.985
1718626751100.756592,13.3501,-2796.62,870.668,511.724
1718626751109.756104,12.6493,-2990.38,761.496,512.487
1718626751118.755371,12.4,-2984.22,623.554,513.1
1718626751127.754639,3.09361,-2251.16,514.454,514.187
1718626751136.754150,0,-1108.22,464.738,515.503
1718626751145.753418,0,-387.129,456.279,514.941
1718626751154.752686,0,-255.568,460.196,514.528
1718626751163.752197,9.30303,-145.412,476.061,516.39
1718626751172.751465,12.0999,-269.981,544.071,516.186
1718626751181.750732,12,-394.55,661.705,515.244
1718626751190.750244,12.15,-903.128,786.309,515.1
1718626751199.749512,12.2,-1422.63,865.136,514.397
1718626751208.748779,12.2,-2143.63,902.885,513.17
1718626751217.748291,12.2,-3045,932.161,511.295
1718626751226.747559,11.6002,-3661.5,943.639,512.033
1718626751235.746826,11.4,-3878.84,894.194,511.942
1718626751244.746338,11.8498,-3890.63,770.866,512.102
1718626751253.745605,12.1499,-3048.75,609.11,513.585
1718626751262.744873,12.2,-2206.87,483.53,515.285
1718626751271.744385,11.9002,-1539.49,436.149,515.772
1718626751280.743652,11.8,-877.228,432.553,515.572
1718626751289.742920,11.8,-688.633,449.314,515.053
1718626751298.742432,11.8,-925.121,500.111,514.991
1718626751307.741699,13.1483,-1266.02,594.049,513.824
1718626751316.740967,14.6486,-1700.69,728.374,512.972
1718626751325.740479,15,-2290.75,842.405,512.9
1718626751334.739746,17.3215,-3235.67,902.423,511.688
1718626751343.739014,18.1,-4180.6,943.507,511.957
1718626751352.738525,18.1,-4669.3,971.39,511.225
